NCBI_SRA_Run_ID	GOLD_Project_ID	Type	Assembly_Method	Collection_Date	Instrument	JGI_Contigs_Link	JGI_Project_ID	JGI_Sample_ID	JGI_Sequencing_Project_ID	JGI_Sequencing_Project_Name	Latitude_and_Longitude	NCBI_BioProject_Accession	NCBI_BioSample_Accession	NCBI_Project_ID	NCBI_SRA_Sample_ID	Sample_Name	Sequencing_Run_Mode	Total_Bases	Volume_Seawater_Filtered	env_biome	env_feature	env_material	geo_loc_name	lat	lon
SRR8379296	Gp0358278	18S Ribosomal iTag		2016-10-18	Illumina MiSeq		1190879	178250	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511307	SAMN10636705	511307	SRP174836	50_DF	2x301	84935578	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379288	Gp0358279	18S Ribosomal iTag		2016-11-13	Illumina MiSeq		1190879	178251	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511308	SAMN10636650	511308	SRP174844	51_DF	2x301	108360	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379299	Gp0358280	18S Ribosomal iTag		2016-10-17	Illumina MiSeq		1190879	178252	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511309	SAMN10636670	511309	SRP174833	52_DF	2x301	98717766	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379300	Gp0358281	18S Ribosomal iTag		2016-09-29	Illumina MiSeq		1190879	178253	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511310	SAMN10636947	511310	SRP174832	53_DF	2x301	110774622	125	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379359	Gp0358282	18S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190879	178254	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511311	SAMN10636712	511311	SRP174773	54_DF	2x301	62542984	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379364	Gp0358284	18S Ribosomal iTag		2016-11-08	Illumina MiSeq		1190879	178255	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511312	SAMN10636704	511312	SRP174768	55_DF	2x301	62783182	175	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379363	Gp0358285	18S Ribosomal iTag		2016-11-09	Illumina MiSeq		1190879	178256	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511313	SAMN10636945	511313	SRP174769	56_DF	2x301	68732146	174.4	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379297	Gp0358286	18S Ribosomal iTag		2016-11-06	Illumina MiSeq		1190879	178257	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511314	SAMN10636607	511314	SRP174835	57_DF	2x301	123612874	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379298	Gp0358287	18S Ribosomal iTag		2016-11-04	Illumina MiSeq		1190879	178258	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511315	SAMN10636943	511315	SRP174834	58_DF	2x301	130885636	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379303	Gp0358288	18S Ribosomal iTag		2016-10-21	Illumina MiSeq		1190879	178259	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511316	SAMN10636649	511316	SRP174829	59_DF	2x301	70527912	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379371	Gp0358289	18S Ribosomal iTag		2016-11-12	Illumina MiSeq		1190879	178260	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511317	SAMN10636648	511317	SRP174761	60_DF	2x301	94567578	475	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379367	Gp0358290	18S Ribosomal iTag		2016-10-31	Illumina MiSeq		1190879	178261	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511318	SAMN10636941	511318	SRP174765	61_DF	2x301	68405862	290	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379368	Gp0358291	18S Ribosomal iTag		2016-10-28	Illumina MiSeq		1190879	178262	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511319	SAMN10636608	511319	SRP174764	62_DF	2x301	53843482	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379366	Gp0358292	18S Ribosomal iTag		2016-10-24	Illumina MiSeq		1190879	178263	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511320	SAMN10636684	511320	SRP174766	63_DF	2x301	246218	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379365	Gp0358293	18S Ribosomal iTag		2016-10-05	Illumina MiSeq		1190879	178264	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511321	SAMN10636647	511321	SRP174767	64_DF	2x301	88243568	199.2	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379369	Gp0358294	18S Ribosomal iTag		2016-11-02	Illumina MiSeq		1190879	178265	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511322	SAMN10636686	511322	SRP174763	65_DF	2x301	122270414	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379370	Gp0358295	18S Ribosomal iTag		2016-10-03	Illumina MiSeq		1190879	178266	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511323	SAMN10636646	511323	SRP174762	66_DF	2x301	123413010	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379360	Gp0358296	18S Ribosomal iTag		2016-11-15	Illumina MiSeq		1190879	178267	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511324	SAMN10636713	511324	SRP174772	67_DF	2x301	101911978	1000	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379361	Gp0358297	18S Ribosomal iTag		2016-11-07	Illumina MiSeq		1190879	178268	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511325	SAMN10636703	511325	SRP174771	68_DF	2x301	118754734	575	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379355	Gp0358298	18S Ribosomal iTag		2016-10-07	Illumina MiSeq		1190879	178269	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511326	SAMN10636645	511326	SRP174777	70_DF	2x301	118522964	207.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379362	Gp0358299	18S Ribosomal iTag		2016-10-18	Illumina MiSeq		1190879	178270	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511327	SAMN10636687	511327	SRP174770	71_DF	2x301	75922434	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379356	Gp0358300	18S Ribosomal iTag		2016-11-16	Illumina MiSeq		1190879	178271	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511328	SAMN10636644	511328	SRP174776	73_DF	2x301	43210958	1000	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379358	Gp0358301	18S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190879	178272	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511329	SAMN10636688	511329	SRP174774	74_DF	2x301	96386822	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379357	Gp0358302	18S Ribosomal iTag		2016-11-14	Illumina MiSeq		1190879	178273	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511330	SAMN10636643	511330	SRP174775	75_DF	2x301	112452998	825	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379372	Gp0358304	18S Ribosomal iTag		2016-11-10	Illumina MiSeq		1190879	178274	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511331	SAMN10636939	511331	SRP174760	76_DF	2x301	105368662	350	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379289	Gp0358305	18S Ribosomal iTag		2016-10-07	Illumina MiSeq		1190879	178275	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511253	SAMN10636599	511253	SRP174842	77_DF	2x301	59957394	201.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379330	Gp0358306	18S Ribosomal iTag		2016-09-26	Illumina MiSeq		1190879	178276	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511254	SAMN10636642	511254	SRP174802	78_DF	2x301	54360600	92.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379344	Gp0358307	18S Ribosomal iTag		2016-11-07	Illumina MiSeq		1190879	178277	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511255	SAMN10636937	511255	SRP174788	79_DF	2x301	131771780	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379343	Gp0358308	18S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190879	178278	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511256	SAMN10636935	511256	SRP174789	80_DF	2x301	95350780	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379346	Gp0358309	18S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190879	178279	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511257	SAMN10636600	511257	SRP174786	81_DF	2x301	79994362	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379326	Gp0358310	18S Ribosomal iTag		2016-10-10	Illumina MiSeq		1190879	178280	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511258	SAMN10636933	511258	SRP174806	82_DF	2x301	107646028	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379292	Gp0358311	18S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190879	178281	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511259	SAMN10636641	511259	SRP174840	84_DF	2x301	87418226	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379320	Gp0358312	18S Ribosomal iTag		2016-10-13	Illumina MiSeq		1190879	178282	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511207	SAMN10637049	511207	SRP174812	85_DF	2x301	394310	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379354	Gp0358313	18S Ribosomal iTag		2016-11-05	Illumina MiSeq		1190879	178283	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511208	SAMN10636932	511208	SRP174778	89_DF	2x301	17458	575	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379353	Gp0358314	18S Ribosomal iTag		2016-11-08	Illumina MiSeq		1190879	178284	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511209	SAMN10636640	511209	SRP174779	90_DF	2x301	94883026	175	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379352	Gp0358315	18S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190879	178285	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511210	SAMN10636672	511210	SRP174780	91_DF	2x301	104717900	475	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379345	Gp0358317	18S Ribosomal iTag		2016-10-05	Illumina MiSeq		1190879	178287	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511212	SAMN10636638	511212	SRP174787	36r_DF	2x301	146827800	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379350	Gp0358318	18S Ribosomal iTag		2016-11-02	Illumina MiSeq		1190879	178288	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511213	SAMN10636673	511213	SRP174782	48r_DF	2x301	127629418	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379349	Gp0358319	18S Ribosomal iTag		2016-11-04	Illumina MiSeq		1190879	178289	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511214	SAMN10636637	511214	SRP174783	58r_DF	2x301	118631926	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379336	Gp0358320	18S Ribosomal iTag		2016-11-15	Illumina MiSeq		1190879	178290	1190881	Phytoplankton community itags pl1	36.835 N; 121.901 W	PRJNA511215	SAMN10636674	511215	SRP174796	125r_DF	2x301	106222298	950	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379256	Gp0358321	16S Ribosomal iTag		2016-10-04	Illumina MiSeq		1190880	178291	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511216	SAMN10636692	511216	SRP174685	1_S	2x301	76656272	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379255	Gp0358322	16S Ribosomal iTag		2016-11-16	Illumina MiSeq		1190880	178292	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511217	SAMN10636930	511217	SRP174686	2_S	2x301	70867440	1000	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379261	Gp0358323	16S Ribosomal iTag		2016-11-09	Illumina MiSeq		1190880	178293	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511218	SAMN10637051	511218	SRP174680	3_S	2x301	66809358	175	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379254	Gp0358325	16S Ribosomal iTag		2016-11-03	Illumina MiSeq		1190880	178294	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511219	SAMN10636928	511219	SRP174687	4_S	2x301	61727274	325	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379260	Gp0358326	16S Ribosomal iTag		2016-10-19	Illumina MiSeq		1190880	178295	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511220	SAMN10636926	511220	SRP174681	5_S	2x301	30100602	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379259	Gp0358327	16S Ribosomal iTag		2016-10-26	Illumina MiSeq		1190880	178296	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511221	SAMN10636924	511221	SRP174682	7_S	2x301	70919814	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379263	Gp0358328	16S Ribosomal iTag		2016-11-05	Illumina MiSeq		1190880	178297	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511222	SAMN10637053	511222	SRP174678	8_S	2x301	80934084	775	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379258	Gp0358329	16S Ribosomal iTag		2016-11-15	Illumina MiSeq		1190880	178298	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511223	SAMN10636636	511223	SRP174683	9_S	2x301	81732336	975	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379262	Gp0358330	16S Ribosomal iTag		2016-11-10	Illumina MiSeq		1190880	178299	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511224	SAMN10636635	511224	SRP174679	10_S	2x301	105784042	350	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379269	Gp0358332	16S Ribosomal iTag		2016-10-06	Illumina MiSeq		1190880	178300	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511225	SAMN10636702	511225	SRP174672	11_S	2x301	7791686	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379268	Gp0358333	16S Ribosomal iTag		2016-09-29	Illumina MiSeq		1190880	178301	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511226	SAMN10636675	511226	SRP174673	12_S	2x301	56683718	125	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379270	Gp0358334	16S Ribosomal iTag		2016-10-01	Illumina MiSeq		1190880	178302	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511227	SAMN10636634	511227	SRP174671	13_S	2x301	51512538	125	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379265	Gp0358335	16S Ribosomal iTag		2016-10-28	Illumina MiSeq		1190880	178303	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511228	SAMN10636701	511228	SRP174676	14_S	2x301	87379698	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379266	Gp0358336	16S Ribosomal iTag		2016-10-13	Illumina MiSeq		1190880	178304	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511229	SAMN10636700	511229	SRP174674	15_S	2x301	76358282	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379267	Gp0358337	16S Ribosomal iTag		2016-10-17	Illumina MiSeq		1190880	178305	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511230	SAMN10636714	511230	SRP174675	16_S	2x301	81619762	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379264	Gp0358338	16S Ribosomal iTag		2016-11-12	Illumina MiSeq		1190880	178306	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511231	SAMN10636699	511231	SRP174677	17_S	2x301	87798088	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379239	Gp0358339	16S Ribosomal iTag		2016-10-20	Illumina MiSeq		1190880	178307	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511232	SAMN10636698	511232	SRP174701	18_S	2x301	81561970	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379208	Gp0358340	16S Ribosomal iTag		2016-09-27	Illumina MiSeq		1190880	178308	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511233	SAMN10636697	511233	SRP174733	20_S	2x301	2140712	73.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379209	Gp0358341	16S Ribosomal iTag		2016-10-24	Illumina MiSeq		1190880	178309	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511234	SAMN10636715	511234	SRP174732	21_S	2x301	102678324	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379203	Gp0358342	16S Ribosomal iTag		2016-10-12	Illumina MiSeq		1190880	178310	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511235	SAMN10636609	511235	SRP174738	22_S	2x301	75881498	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379202	Gp0358343	16S Ribosomal iTag		2016-10-06	Illumina MiSeq		1190880	178311	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511236	SAMN10636633	511236	SRP174740	23_S	2x301	72300200	150	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379206	Gp0358345	16S Ribosomal iTag		2016-11-02	Illumina MiSeq		1190880	178312	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511237	SAMN10636922	511237	SRP174735	24_S	2x301	61332362	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379241	Gp0358346	16S Ribosomal iTag		2016-11-06	Illumina MiSeq		1190880	178313	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511238	SAMN10636920	511238	SRP174700	25_S	2x301	103392898	575	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379240	Gp0358347	16S Ribosomal iTag		2016-10-01	Illumina MiSeq		1190880	178314	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511239	SAMN10636610	511239	SRP174702	26_S	2x301	80336900	125	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379205	Gp0358348	16S Ribosomal iTag		2016-10-12	Illumina MiSeq		1190880	178315	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511240	SAMN10636696	511240	SRP174737	27_S	2x301	101889704	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379204	Gp0358349	16S Ribosomal iTag		2016-10-04	Illumina MiSeq		1190880	178316	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511241	SAMN10636689	511241	SRP174736	28_S	2x301	74780440	149.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379243	Gp0358350	16S Ribosomal iTag		2016-10-10	Illumina MiSeq		1190880	178317	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511163	SAMN10636676	511163	SRP174699	29_S	2x301	85079456	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379221	Gp0358351	16S Ribosomal iTag		2016-10-05	Illumina MiSeq		1190880	178318	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511164	SAMN10636632	511164	SRP174720	30_S	2x301	85140258	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379220	Gp0358352	16S Ribosomal iTag		2016-10-26	Illumina MiSeq		1190880	178319	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511165	SAMN10636631	511165	SRP174722	31_S	2x301	65760674	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379227	Gp0358353	16S Ribosomal iTag		2016-10-19	Illumina MiSeq		1190880	178320	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511166	SAMN10636918	511166	SRP174714	32_S	2x301	54899992	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379257	Gp0358354	16S Ribosomal iTag		2016-09-28	Illumina MiSeq		1190880	178321	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511167	SAMN10636916	511167	SRP174684	33_S	2x301	110829404	75	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379228	Gp0358355	16S Ribosomal iTag		2016-09-30	Illumina MiSeq		1190880	178322	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511168	SAMN10637055	511168	SRP174713	34_S	2x301	95840206	94	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379226	Gp0358356	16S Ribosomal iTag		2016-10-20	Illumina MiSeq		1190880	178323	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511169	SAMN10636630	511169	SRP174715	35_S	2x301	88798612	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379229	Gp0358358	16S Ribosomal iTag		2016-11-14	Illumina MiSeq		1190880	178324	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511170	SAMN10636677	511170	SRP174712	36_S	2x301	82905032	825	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379224	Gp0358359	16S Ribosomal iTag		2016-10-25	Illumina MiSeq		1190880	178325	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511171	SAMN10636914	511171	SRP174717	37_S	2x301	93110136	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379223	Gp0358361	16S Ribosomal iTag		2016-09-28	Illumina MiSeq		1190880	178327	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511173	SAMN10636695	511173	SRP174719	39_S	2x301	46600218	75	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379222	Gp0358362	16S Ribosomal iTag		2016-11-04	Illumina MiSeq		1190880	178328	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511174	SAMN10636694	511174	SRP174718	40_S	2x301	69728456	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379225	Gp0358363	16S Ribosomal iTag		2016-11-13	Illumina MiSeq		1190880	178329	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511175	SAMN10636693	511175	SRP174716	41_S	2x301	105190470	350	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379211	Gp0358364	16S Ribosomal iTag		2016-09-27	Illumina MiSeq		1190880	178330	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511176	SAMN10636601	511176	SRP174731	42_S	2x301	66539060	75	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379218	Gp0358365	16S Ribosomal iTag		2016-11-08	Illumina MiSeq		1190880	178331	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511177	SAMN10636912	511177	SRP174724	43_S	2x301	64745702	225	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379219	Gp0358366	16S Ribosomal iTag		2016-09-30	Illumina MiSeq		1190880	178332	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511178	SAMN10636911	511178	SRP174721	44_S	2x301	81440366	94.1	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379214	Gp0358367	16S Ribosomal iTag		2016-11-03	Illumina MiSeq		1190880	178333	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511179	SAMN10637056	511179	SRP174726	45_S	2x301	100148720	300	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379216	Gp0358368	16S Ribosomal iTag		2016-10-21	Illumina MiSeq		1190880	178334	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511180	SAMN10636629	511180	SRP174723	46_S	2x301	87755346	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379217	Gp0358369	16S Ribosomal iTag		2016-10-25	Illumina MiSeq		1190880	178335	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511181	SAMN10636628	511181	SRP174725	47_S	2x301	66638390	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379213	Gp0358373	16S Ribosomal iTag		2016-10-18	Illumina MiSeq		1190880	178338	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511184	SAMN10636679	511184	SRP174727	50_S	2x301	93846382	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379231	Gp0358374	16S Ribosomal iTag		2016-11-13	Illumina MiSeq		1190880	178339	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511185	SAMN10636626	511185	SRP174710	51_S	2x301	103485606	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379235	Gp0358375	16S Ribosomal iTag		2016-10-17	Illumina MiSeq		1190880	178340	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511186	SAMN10636625	511186	SRP174706	52_S	2x301	84900662	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379233	Gp0358377	16S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190880	178342	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511188	SAMN10636624	511188	SRP174708	54_S	2x301	80089478	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379232	Gp0358378	16S Ribosomal iTag		2016-11-08	Illumina MiSeq		1190880	178343	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511189	SAMN10636623	511189	SRP174709	55_S	2x301	48110636	175	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
